#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
TH|HWTS||HNN|50.59227|11.4723|555.0|0.0|0.0|0.0|CMG-5T|642279.3254|1.0|M/S**2|100.0|2009-11-01T00:00:00|2021-02-04T00:00:00
TH|HWTS||HNN|50.59227|11.4723|555.0|0.0|0.0|0.0|CMG-5T|641773.6211|1.0|M/S**2|200.0|2021-02-04T00:00:00|
TH|HWTS||HNZ|50.59227|11.4723|555.0|0.0|0.0|-90.0|CMG-5T|644798.0678|1.0|M/S**2|100.0|2009-11-01T00:00:00|2021-02-04T00:00:00
TH|HWTS||HNZ|50.59227|11.4723|555.0|0.0|0.0|-90.0|CMG-5T|644290.3804|1.0|M/S**2|200.0|2021-02-04T00:00:00|
TH|HWTS||LHE|50.59227|11.47223|555.0|0.0|90.0|0.0|CMG-3ESPC_60s|1245310368.0|0.4|M/S|1.0|2011-05-26T00:00:00|2021-02-04T00:00:00
TH|HWTS||LHE|50.59227|11.47223|555.0|0.0|90.0|0.0|TC120_120s|473891716.0|0.4|M/S|1.0|2021-02-04T00:00:00|
TH|HWTS||LHN|50.59227|11.47223|555.0|0.0|0.0|0.0|CMG-3ESPC_60s|1250336848.0|0.4|M/S|1.0|2011-05-26T00:00:00|2021-02-04T00:00:00
TH|HWTS||LHN|50.59227|11.47223|555.0|0.0|0.0|0.0|TC120_120s|473891716.0|0.4|M/S|1.0|2021-02-04T00:00:00|
TH|HWTS||LHZ|50.59227|11.47223|555.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1239027268.0|0.4|M/S|1.0|2011-05-26T00:00:00|2021-02-04T00:00:00
TH|HWTS||LHZ|50.59227|11.47223|555.0|0.0|0.0|-90.0|TC120_120s|473891716.0|0.4|M/S|1.0|2021-02-04T00:00:00|
TH|KAMM||BHE|51.0476|12.43147|157.0|0.0|90.0|0.0|CMG-3ESPC_60s|1238859384.0|1.0|M/S|20.0|2021-07-02T00:00:00|
TH|KAMM||BHN|51.0476|12.43147|157.0|0.0|0.0|0.0|CMG-3ESPC_60s|1237602934.0|1.0|M/S|20.0|2021-07-02T00:00:00|
TH|KAMM||BHZ|51.0476|12.43147|157.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1240115834.0|1.0|M/S|20.0|2021-07-02T00:00:00|
TH|KAMM||HHE|51.0476|12.43147|157.0|0.0|90.0|0.0|CMG-3ESPC_60s|1241909345.0|1.0|M/S|100.0|2021-07-02T00:00:00|
TH|KAMM||HHN|51.0476|12.43147|157.0|0.0|0.0|0.0|CMG-3ESPC_60s|1240649802.0|1.0|M/S|100.0|2021-07-02T00:00:00|
TH|KAMM||HHZ|51.0476|12.43147|157.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1243168888.0|1.0|M/S|100.0|2021-07-02T00:00:00|
TH|KAMM||LHE|51.0476|12.43147|157.0|0.0|90.0|0.0|CMG-3ESPC_60s|1239027268.0|0.4|M/S|1.0|2021-07-02T00:00:00|
TH|KAMM||LHN|51.0476|12.43147|157.0|0.0|0.0|0.0|CMG-3ESPC_60s|1237770648.0|0.4|M/S|1.0|2021-07-02T00:00:00|
TH|KAMM||LHZ|51.0476|12.43147|157.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1240283888.0|0.4|M/S|1.0|2021-07-02T00:00:00|
TH|LAWA||BHE|51.56947|10.78664|263.0|0.0|90.0|0.0|CMG-3ESPC_60s|1230064236.0|1.0|M/S|20.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||BHN|51.56947|10.78664|263.0|0.0|0.0|0.0|CMG-3ESPC_60s|1230064236.0|1.0|M/S|20.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||BHZ|51.56947|10.78664|263.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1231320686.0|1.0|M/S|20.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||HHE|51.56947|10.78664|263.0|0.0|90.0|0.0|CMG-3ESPC_60s|1233092545.0|1.0|M/S|100.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||HHN|51.56947|10.78664|263.0|0.0|0.0|0.0|CMG-3ESPC_60s|1233092545.0|1.0|M/S|100.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||HHZ|51.56947|10.78664|263.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1234352088.0|1.0|M/S|100.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||LHE|51.56947|10.78664|263.0|0.0|90.0|0.0|CMG-3ESPC_60s|1230230929.0|0.4|M/S|1.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||LHN|51.56947|10.78664|263.0|0.0|0.0|0.0|CMG-3ESPC_60s|1230230929.0|0.4|M/S|1.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LAWA||LHZ|51.56947|10.78664|263.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1231487549.0|0.4|M/S|1.0|2011-10-25T00:00:00|2012-05-09T00:00:00
TH|LEIB1||BHE|50.57607|11.1978|480.4|0.0|90.0|0.0|CMG-3ESPC_60s|741683874.0|1.0|M/S|20.0|2013-12-19T11:00:00|
TH|LEIB1||BHN|50.57607|11.1978|480.4|0.0|0.0|0.0|CMG-3ESPC_60s|716765641.1|1.0|M/S|20.0|2013-12-19T11:00:00|
TH|LEIB1||BHZ|50.57607|11.1978|480.4|0.0|0.0|-90.0|CMG-3ESPC_60s|723361643.9|1.0|M/S|20.0|2013-12-19T11:00:00|
TH|LEIB1||HHE|50.57607|11.1978|480.4|0.0|90.0|0.0|CMG-3ESPC_60s|743014464.7|1.0|M/S|100.0|2013-12-19T11:00:00|
TH|LEIB1||HHN|50.57607|11.1978|480.4|0.0|0.0|0.0|CMG-3ESPC_60s|718051528.1|1.0|M/S|100.0|2013-12-19T11:00:00|
TH|LEIB1||HHZ|50.57607|11.1978|480.4|0.0|0.0|-90.0|CMG-3ESPC_60s|724659364.3|1.0|M/S|100.0|2013-12-19T11:00:00|
TH|LEIB1||LHE|50.57607|11.1978|480.4|0.0|90.0|0.0|CMG-3ESPC_60s|741783204.4|0.4|M/S|1.0|2013-12-19T11:00:00|
TH|LEIB1||LHN|50.57607|11.1978|480.4|0.0|0.0|0.0|CMG-3ESPC_60s|716861634.3|0.4|M/S|1.0|2013-12-19T11:00:00|
TH|LEIB1||LHZ|50.57607|11.1978|480.4|0.0|0.0|-90.0|CMG-3ESPC_60s|723458520.5|0.4|M/S|1.0|2013-12-19T11:00:00|
TH|LUHNE||BHE|51.25384|10.41937|228.0|0.0|90.0|0.0|TC20_20s|299440233.7|1.0|M/S|20.0|2019-08-27T08:00:00|
TH|LUHNE||BHN|51.25384|10.41937|228.0|0.0|0.0|0.0|TC20_20s|299440233.7|1.0|M/S|20.0|2019-08-27T08:00:00|
TH|LUHNE||BHZ|51.25384|10.41937|228.0|0.0|0.0|-90.0|TC20_20s|299440233.7|1.0|M/S|20.0|2019-08-27T08:00:00|
TH|LUHNE||HHE|51.25384|10.41937|228.0|0.0|90.0|0.0|TC20_20s|300746403.4|1.0|M/S|200.0|2019-08-27T08:00:00|
TH|LUHNE||HHN|51.25384|10.41937|228.0|0.0|0.0|0.0|TC20_20s|300746403.4|1.0|M/S|200.0|2019-08-27T08:00:00|
TH|LUHNE||HHZ|51.25384|10.41937|228.0|0.0|0.0|-90.0|TC20_20s|300746403.4|1.0|M/S|200.0|2019-08-27T08:00:00|
TH|MEHR||BHE|51.2833|10.65876|298.0|0.0|90.0|0.0|TC120_120s|299917379.7|1.0|M/S|20.0|2020-11-12T00:00:00|
TH|MEHR||BHN|51.2833|10.65876|298.0|0.0|0.0|0.0|TC120_120s|299917379.7|1.0|M/S|20.0|2020-11-12T00:00:00|
TH|MEHR||BHZ|51.2833|10.65876|298.0|0.0|0.0|-90.0|TC120_120s|299917379.7|1.0|M/S|20.0|2020-11-12T00:00:00|
TH|MEHR||HHE|51.2833|10.65876|298.0|0.0|90.0|0.0|TC120_120s|301225630.6|1.0|M/S|200.0|2020-11-12T00:00:00|
TH|MEHR||HHN|51.2833|10.65876|298.0|0.0|0.0|0.0|TC120_120s|301225630.6|1.0|M/S|200.0|2020-11-12T00:00:00|
TH|MEHR||HHZ|51.2833|10.65876|298.0|0.0|0.0|-90.0|TC120_120s|301225630.6|1.0|M/S|200.0|2020-11-12T00:00:00|
TH|MEIN||BHE|50.56535|10.46102|491.0|0.0|90.0|0.0|CMG-3ESPC_60s|719697197.9|1.0|M/S|20.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||BHN|50.56535|10.46102|491.0|0.0|0.0|0.0|CMG-3ESPC_60s|735087871.2|1.0|M/S|20.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||BHZ|50.56535|10.46102|491.0|0.0|0.0|-90.0|CMG-3ESPC_60s|735820760.4|1.0|M/S|20.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||HHE|50.56535|10.46102|491.0|0.0|90.0|0.0|CMG-3ESPC_60s|720988344.2|1.0|M/S|100.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||HHN|50.56535|10.46102|491.0|0.0|0.0|0.0|CMG-3ESPC_60s|736406628.5|1.0|M/S|100.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||HHZ|50.56535|10.46102|491.0|0.0|0.0|-90.0|CMG-3ESPC_60s|737140832.6|1.0|M/S|100.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||LHE|50.56535|10.46102|491.0|0.0|90.0|0.0|CMG-3ESPC_60s|719793583.8|0.4|M/S|1.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||LHN|50.56535|10.46102|491.0|0.0|0.0|0.0|CMG-3ESPC_60s|735186318.2|0.4|M/S|1.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MEIN||LHZ|50.56535|10.46102|491.0|0.0|0.0|-90.0|CMG-3ESPC_60s|735919305.6|0.4|M/S|1.0|2014-07-09T12:00:00|2015-11-11T00:00:00
TH|MENTE||BHE|51.31555|10.5798|393.0|0.0|90.0|0.0|TC20_20s|299440233.7|1.0|M/S|20.0|2019-06-05T00:00:00|
TH|MENTE||BHN|51.31555|10.5798|393.0|0.0|0.0|0.0|TC20_20s|299440233.7|1.0|M/S|20.0|2019-06-05T00:00:00|
TH|MENTE||BHZ|51.31555|10.5798|393.0|0.0|0.0|-90.0|TC20_20s|299440233.7|1.0|M/S|20.0|2019-06-05T00:00:00|
TH|MENTE||HHE|51.31555|10.5798|393.0|0.0|90.0|0.0|TC20_20s|300746403.4|1.0|M/S|200.0|2019-06-05T00:00:00|
TH|MENTE||HHN|51.31555|10.5798|393.0|0.0|0.0|0.0|TC20_20s|300746403.4|1.0|M/S|200.0|2019-06-05T00:00:00|
TH|MENTE||HHZ|51.31555|10.5798|393.0|0.0|0.0|-90.0|TC20_20s|300746403.4|1.0|M/S|200.0|2019-06-05T00:00:00|
TH|MLFH||BHE|50.78982|12.08091|231.7|0.0|90.0|0.0|CMG-3ESPC_60s|1228807786.0|1.0|M/S|20.0|2010-09-16T00:00:00|
TH|MLFH||BHN|50.78982|12.08091|231.7|0.0|0.0|0.0|CMG-3ESPC_60s|1233833585.0|1.0|M/S|20.0|2010-09-16T00:00:00|
TH|MLFH||BHZ|50.78982|12.08091|231.7|0.0|0.0|-90.0|CMG-3ESPC_60s|1240115834.0|1.0|M/S|20.0|2010-09-16T00:00:00|
TH|MLFH||HHE|50.78982|12.08091|231.7|0.0|90.0|0.0|CMG-3ESPC_60s|1231833002.0|1.0|M/S|100.0|2010-09-16T00:00:00|
TH|MLFH||HHN|50.78982|12.08091|231.7|0.0|0.0|0.0|CMG-3ESPC_60s|1236871174.0|1.0|M/S|100.0|2010-09-16T00:00:00|
TH|MLFH||HHZ|50.78982|12.08091|231.7|0.0|0.0|-90.0|CMG-3ESPC_60s|1243168888.0|1.0|M/S|100.0|2010-09-16T00:00:00|
TH|MLFH||LHE|50.78982|12.08091|231.7|0.0|90.0|0.0|CMG-3ESPC_60s|1228974309.0|0.4|M/S|1.0|2010-09-16T00:00:00|
TH|MLFH||LHN|50.78982|12.08091|231.7|0.0|0.0|0.0|CMG-3ESPC_60s|1234000788.0|0.4|M/S|1.0|2010-09-16T00:00:00|
TH|MLFH||LHZ|50.78982|12.08091|231.7|0.0|0.0|-90.0|CMG-3ESPC_60s|1240283888.0|0.4|M/S|1.0|2010-09-16T00:00:00|
TH|MOB1||HHE|51.2324|11.20162|148.0|0.0|90.0|0.0|CMG-3ESPC_60s|2004669627.0|1.0|M/S|100.0|2016-11-03T09:35:00|2017-01-17T10:00:00
TH|MOB1||HHE|51.15069|10.47867|208.0|0.0|90.0|0.0|CMG-3ESPC_60s|2004669627.0|1.0|M/S|100.0|2017-03-09T08:00:00|2017-06-15T09:00:00
TH|MOB1||HHE|51.2833|10.65876|298.0|0.0|90.0|0.0|CMG-3ESPC_60s|2004669627.0|1.0|M/S|100.0|2017-06-15T13:00:00|2020-11-12T00:00:00
TH|MOB1||HHN|51.2324|11.20162|148.0|0.0|0.0|0.0|CMG-3ESPC_60s|2006678314.0|1.0|M/S|100.0|2016-11-03T09:35:00|2017-01-17T10:00:00
TH|MOB1||HHN|51.15069|10.47867|208.0|0.0|0.0|0.0|CMG-3ESPC_60s|2006678314.0|1.0|M/S|100.0|2017-03-09T08:00:00|2017-06-15T09:00:00
TH|MOB1||HHN|51.2833|10.65876|298.0|0.0|0.0|0.0|CMG-3ESPC_60s|2006678314.0|1.0|M/S|100.0|2017-06-15T13:00:00|2020-11-12T00:00:00
TH|MOB1||HHZ|51.2324|11.20162|148.0|0.0|0.0|-90.0|CMG-3ESPC_60s|2002660940.0|1.0|M/S|100.0|2016-11-03T09:35:00|2017-01-17T10:00:00
TH|MOB1||HHZ|51.15069|10.47867|208.0|0.0|0.0|-90.0|CMG-3ESPC_60s|2002660940.0|1.0|M/S|100.0|2017-03-09T08:00:00|2017-06-15T09:00:00
TH|MOB1||HHZ|51.2833|10.65876|298.0|0.0|0.0|-90.0|CMG-3ESPC_60s|2002660940.0|1.0|M/S|100.0|2017-06-15T13:00:00|2020-11-12T00:00:00
TH|MOB2||HHE|50.69544|12.31685|364.0|0.0|90.0|0.0|CMG-3ESPC_60s|2014713062.0|1.0|M/S|100.0|2015-10-07T12:00:00|2020-11-10T00:00:00
TH|MOB2||HHN|50.69544|12.31685|364.0|0.0|0.0|0.0|CMG-3ESPC_60s|1990608818.0|1.0|M/S|100.0|2015-10-07T12:00:00|2020-11-10T00:00:00
TH|MOB2||HHZ|50.69544|12.31685|364.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1994626192.0|1.0|M/S|100.0|2015-10-07T12:00:00|2020-11-10T00:00:00
TH|MOB3||HHE|51.23523|11.2593|237.0|0.0|90.0|0.0|CMG-3ESPC_60s|1996634879.0|1.0|M/S|100.0|2016-11-03T10:22:00|2017-01-17T10:00:00
TH|MOB3||HHE|51.25384|10.41937|228.0|0.0|90.0|0.0|CMG-3ESPC_60s|1996634879.0|1.0|M/S|100.0|2017-04-04T08:00:00|2019-08-27T08:00:00
TH|MOB3||HHN|51.23523|11.2593|237.0|0.0|0.0|0.0|CMG-3ESPC_60s|2004669627.0|1.0|M/S|100.0|2016-11-03T10:22:00|2017-01-17T10:00:00
TH|MOB3||HHN|51.25384|10.41937|228.0|0.0|0.0|0.0|CMG-3ESPC_60s|2004669627.0|1.0|M/S|100.0|2017-04-04T08:00:00|2019-08-27T08:00:00
TH|MOB3||HHZ|51.23523|11.2593|237.0|0.0|0.0|-90.0|CMG-3ESPC_60s|2000652253.0|1.0|M/S|100.0|2016-11-03T10:22:00|2017-01-17T10:00:00
TH|MOB3||HHZ|51.25384|10.41937|228.0|0.0|0.0|-90.0|CMG-3ESPC_60s|2000652253.0|1.0|M/S|100.0|2017-04-04T08:00:00|2019-08-27T08:00:00
TH|MOB4||BHE|50.7353|12.19999|341.0|0.0|90.0|0.0|CMG-3ESPC_60s|731423425.2|1.0|M/S|20.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||BHE|51.42205|10.66771|286.0|0.0|90.0|0.0|CMG-3ESPC_60s|731423425.2|1.0|M/S|20.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||BHE|51.42205|10.66771|286.0|0.0|90.0|0.0|CMG-3ESPC_60s|731423425.2|1.0|M/S|20.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||BHN|50.7353|12.19999|341.0|0.0|0.0|0.0|CMG-3ESPC_60s|728491868.4|1.0|M/S|20.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||BHN|51.42205|10.66771|286.0|0.0|0.0|0.0|CMG-3ESPC_60s|728491868.4|1.0|M/S|20.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||BHN|51.42205|10.66771|286.0|0.0|0.0|0.0|CMG-3ESPC_60s|728491868.4|1.0|M/S|20.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||BHZ|50.7353|12.19999|341.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729224757.6|1.0|M/S|20.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||BHZ|51.42205|10.66771|286.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729224757.6|1.0|M/S|20.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||BHZ|51.42205|10.66771|286.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729224757.6|1.0|M/S|20.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||HHE|50.7353|12.19999|341.0|0.0|90.0|0.0|CMG-3ESPC_60s|732735608.5|1.0|M/S|100.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||HHE|51.42205|10.66771|286.0|0.0|90.0|0.0|CMG-3ESPC_60s|732735608.5|1.0|M/S|100.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||HHE|51.42205|10.66771|286.0|0.0|90.0|0.0|CMG-3ESPC_60s|732735608.5|1.0|M/S|100.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||HHN|50.7353|12.19999|341.0|0.0|0.0|0.0|CMG-3ESPC_60s|729798792.4|1.0|M/S|100.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||HHN|51.42205|10.66771|286.0|0.0|0.0|0.0|CMG-3ESPC_60s|729798792.4|1.0|M/S|100.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||HHN|51.42205|10.66771|286.0|0.0|0.0|0.0|CMG-3ESPC_60s|729798792.4|1.0|M/S|100.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||HHZ|50.7353|12.19999|341.0|0.0|0.0|-90.0|CMG-3ESPC_60s|730532996.4|1.0|M/S|100.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||HHZ|51.42205|10.66771|286.0|0.0|0.0|-90.0|CMG-3ESPC_60s|730532996.4|1.0|M/S|100.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||HHZ|51.42205|10.66771|286.0|0.0|0.0|-90.0|CMG-3ESPC_60s|730532996.4|1.0|M/S|100.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||LHE|50.7353|12.19999|341.0|0.0|90.0|0.0|CMG-3ESPC_60s|731521381.5|0.4|M/S|1.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||LHE|51.42205|10.66771|286.0|0.0|90.0|0.0|CMG-3ESPC_60s|731521381.5|0.4|M/S|1.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||LHE|51.42205|10.66771|286.0|0.0|90.0|0.0|CMG-3ESPC_60s|731521381.5|0.4|M/S|1.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||LHN|50.7353|12.19999|341.0|0.0|0.0|0.0|CMG-3ESPC_60s|728589432.0|0.4|M/S|1.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||LHN|51.42205|10.66771|286.0|0.0|0.0|0.0|CMG-3ESPC_60s|728589432.0|0.4|M/S|1.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||LHN|51.42205|10.66771|286.0|0.0|0.0|0.0|CMG-3ESPC_60s|728589432.0|0.4|M/S|1.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB4||LHZ|50.7353|12.19999|341.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729322419.4|0.4|M/S|1.0|2017-06-26T12:00:00|2017-11-16T12:34:00
TH|MOB4||LHZ|51.42205|10.66771|286.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729322419.4|0.4|M/S|1.0|2017-11-21T11:00:00|2018-01-09T10:00:00
TH|MOB4||LHZ|51.42205|10.66771|286.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729322419.4|0.4|M/S|1.0|2018-07-09T12:00:00|2018-10-30T09:00:00
TH|MOB6||HHE|50.84516|10.31802|402.0|0.0|90.0|0.0|CMG-3ESPC_60s|2008687002.0|1.0|M/S|100.0|2018-08-23T11:00:00|2021-10-26T00:00:00
TH|MOB6||HHN|50.84516|10.31802|402.0|0.0|0.0|0.0|CMG-3ESPC_60s|1998643566.0|1.0|M/S|100.0|2018-08-23T11:00:00|2021-10-26T00:00:00
TH|MOB6||HHZ|50.84516|10.31802|402.0|0.0|0.0|-90.0|CMG-3ESPC_60s|1998643566.0|1.0|M/S|100.0|2018-08-23T11:00:00|2021-10-26T00:00:00
TH|MODW||BHE|50.94269|12.46844|240.0|0.0|90.0|0.0|CMG-3ESPC_60s|716032751.9|1.0|M/S|20.0|2009-09-01T00:00:00|
TH|MODW||BHN|50.94269|12.46844|240.0|0.0|0.0|0.0|CMG-3ESPC_60s|710169638.3|1.0|M/S|20.0|2009-09-01T00:00:00|
TH|MODW||BHZ|50.94269|12.46844|240.0|0.0|0.0|-90.0|CMG-3ESPC_60s|710169638.3|1.0|M/S|20.0|2009-09-01T00:00:00|
TH|MODW||HHE|50.94269|12.46844|240.0|0.0|90.0|0.0|CMG-3ESPC_60s|717317324.1|1.0|M/S|100.0|2009-09-01T00:00:00|
TH|MODW||HHN|50.94269|12.46844|240.0|0.0|0.0|0.0|CMG-3ESPC_60s|711443692.0|1.0|M/S|100.0|2009-09-01T00:00:00|
TH|MODW||HHZ|50.94269|12.46844|240.0|0.0|0.0|-90.0|CMG-3ESPC_60s|711443692.0|1.0|M/S|100.0|2009-09-01T00:00:00|
TH|MODW||LHE|50.94269|12.46844|240.0|0.0|90.0|0.0|CMG-3ESPC_60s|716128647.0|0.4|M/S|1.0|2009-09-01T00:00:00|
TH|MODW||LHN|50.94269|12.46844|240.0|0.0|0.0|0.0|CMG-3ESPC_60s|710264748.1|0.4|M/S|1.0|2009-09-01T00:00:00|
TH|MODW||LHZ|50.94269|12.46844|240.0|0.0|0.0|-90.0|CMG-3ESPC_60s|710264748.1|0.4|M/S|1.0|2009-09-01T00:00:00|
TH|MORAS||BHE|50.53608|11.2247|618.0|0.0|90.0|0.0|CMG-3ESPC_60s|731423425.2|1.0|M/S|20.0|2019-05-31T00:00:00|
TH|MORAS||BHN|50.53608|11.2247|618.0|0.0|0.0|0.0|CMG-3ESPC_60s|728491868.4|1.0|M/S|20.0|2019-05-31T00:00:00|
TH|MORAS||BHZ|50.53608|11.2247|618.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729224757.6|1.0|M/S|20.0|2019-05-31T00:00:00|
TH|MORAS||HHE|50.53608|11.2247|618.0|0.0|90.0|0.0|CMG-3ESPC_60s|732735608.5|1.0|M/S|100.0|2019-05-31T00:00:00|
TH|MORAS||HHN|50.53608|11.2247|618.0|0.0|0.0|0.0|CMG-3ESPC_60s|729798792.4|1.0|M/S|100.0|2019-05-31T00:00:00|
TH|MORAS||HHZ|50.53608|11.2247|618.0|0.0|0.0|-90.0|CMG-3ESPC_60s|730532996.4|1.0|M/S|100.0|2019-05-31T00:00:00|
TH|MORAS||LHE|50.53608|11.2247|618.0|0.0|90.0|0.0|CMG-3ESPC_60s|731521381.5|0.4|M/S|1.0|2019-05-31T00:00:00|
TH|MORAS||LHN|50.53608|11.2247|618.0|0.0|0.0|0.0|CMG-3ESPC_60s|728589432.0|0.4|M/S|1.0|2019-05-31T00:00:00|
TH|MORAS||LHZ|50.53608|11.2247|618.0|0.0|0.0|-90.0|CMG-3ESPC_60s|729322419.4|0.4|M/S|1.0|2019-05-31T00:00:00|
TH|MUEN||BHE|51.42218|10.66725|286.0|0.0|90.0|0.0|TC20_20s|299440233.7|1.0|M/S|20.0|2020-02-19T00:00:00|
TH|MUEN||BHN|51.42218|10.66725|286.0|0.0|0.0|0.0|TC20_20s|299440233.7|1.0|M/S|20.0|2020-02-19T00:00:00|
TH|MUEN||BHZ|51.42218|10.66725|286.0|0.0|0.0|-90.0|TC20_20s|299440233.7|1.0|M/S|20.0|2020-02-19T00:00:00|
TH|MUEN||HHE|51.42218|10.66725|286.0|0.0|90.0|0.0|TC20_20s|300746403.4|1.0|M/S|200.0|2020-02-19T00:00:00|
TH|MUEN||HHN|51.42218|10.66725|286.0|0.0|0.0|0.0|TC20_20s|300746403.4|1.0|M/S|200.0|2020-02-19T00:00:00|
TH|MUEN||HHZ|51.42218|10.66725|286.0|0.0|0.0|-90.0|TC20_20s|300746403.4|1.0|M/S|200.0|2020-02-19T00:00:00|
TH|NEUST||BHE|51.57828|10.8643|484.0|0.0|90.0|0.0|CMG-3ESPC_60s|733622092.8|1.0|M/S|20.0|2014-09-01T12:00:00|2015-11-01T12:00:00
TH|NEUST||BHE|51.57828|10.8643|484.0|0.0|90.0|0.0|CMG-3ESPC_60s|733622092.8|1.0|M/S|20.0|2015-11-01T12:00:00|
TH|NEUST||BHN|51.57828|10.8643|484.0|0.0|0.0|0.0|CMG-3ESPC_60s|732156314.4|1.0|M/S|20.0|2014-09-01T12:00:00|2015-11-01T12:00:00
TH|NEUST||BHN|51.57828|10.8643|484.0|0.0|0.0|0.0|CMG-3ESPC_60s|732156314.4|1.0|M/S|20.0|2015-11-01T12:00:00|
TH|NEUST||BHZ|51.57828|10.8643|484.0|0.0|0.0|-90.0|CMG-3ESPC_60s|731423425.2|1.0|M/S|20.0|2014-09-01T12:00:00|2015-11-01T12:00:00
TH|NEUST||BHZ|51.57828|10.8643|484.0|0.0|0.0|-90.0|CMG-3ESPC_60s|731423425.2|1.0|M/S|20.0|2015-11-01T12:00:00|
TH|NEUST||HHE|51.57828|10.8643|484.0|0.0|90.0|0.0|CMG-3ESPC_60s|734938220.5|1.0|M/S|100.0|2014-09-01T12:00:00|2015-11-01T12:00:00
TH|NEUST||HHE|51.57828|10.8643|484.0|0.0|90.0|0.0|CMG-3ESPC_60s|734938220.5|1.0|M/S|100.0|2015-11-01T12:00:00|
TH|NEUST||HHN|51.57828|10.8643|484.0|0.0|0.0|0.0|CMG-3ESPC_60s|733469812.5|1.0|M/S|100.0|2014-09-01T12:00:00|2015-11-01T12:00:00
TH|NEUST||HHN|51.57828|10.8643|484.0|0.0|0.0|0.0|CMG-3ESPC_60s|733469812.5|1.0|M/S|100.0|2015-11-01T12:00:00|
TH|NEUST||HHZ|51.57828|10.8643|484.0|0.0|0.0|-90.0|CMG-3ESPC_60s|732735608.5|1.0|M/S|100.0|2014-09-01T12:00:00|2015-11-01T12:00:00
